id,days,last_scraped,host_since,room_type,bathrooms,bedrooms,price,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable
8595149,553,4/2/2017,9/27/2015,Entire home/apt,1,1,150,32,9,10,9,f
8595191,970,4/2/2017,8/6/2014,Entire home/apt,1,1,500,0,NA,NA,NA,f
8595359,553,4/2/2017,9/27/2015,Private room,1,1,63,0,NA,NA,NA,t
8595394,1417,4/2/2017,5/16/2013,Entire home/apt,1.5,3,120,1,8,8,10,f
8595415,1713,4/2/2017,7/24/2012,Private room,1,1,150,2,9,9,9,f
8596387,553,4/2/2017,9/27/2015,Entire home/apt,1,1,65,0,NA,NA,NA,f
8597265,577,4/2/2017,9/3/2015,Private room,1,1,49,1,10,10,10,f
8603083,922,4/3/2017,9/24/2014,Private room,1,1,135,0,NA,NA,NA,f
8603250,1443,4/3/2017,4/21/2013,Private room,1,1,70,2,6,9,9,f
8604250,2007,4/2/2017,10/4/2011,Entire home/apt,1,1,250,1,2,10,4,f
8604752,553,4/3/2017,9/28/2015,Private room,1,1,149,3,10,10,10,f
8605739,1698,4/3/2017,8/9/2012,Private room,1,1,45,2,8,9,9,f
8606596,1545,4/3/2017,1/9/2013,Private room,1,1,115,0,NA,NA,NA,f
8607283,854,4/3/2017,12/1/2014,Entire home/apt,1,1,200,6,9,9,9,f
8608243,760,4/2/2017,3/4/2015,Entire home/apt,1,1,150,22,10,9,10,f
8608793,553,4/3/2017,9/28/2015,Entire home/apt,1,1,99,19,9,9,10,f
8608841,1013,4/3/2017,6/25/2014,Entire home/apt,1,3,120,1,10,10,10,f
8609130,1767,4/3/2017,6/1/2012,Entire home/apt,1,1,150,37,10,10,10,f
8609750,553,4/3/2017,9/28/2015,Entire home/apt,1,0,250,5,10,10,10,f
8609779,1550,4/3/2017,1/4/2013,Entire home/apt,1,2,132,74,10,9,10,f
8609890,2175,4/3/2017,4/20/2011,Private room,2.5,1,167,0,NA,NA,NA,f
8610093,553,4/3/2017,9/28/2015,Entire home/apt,1,1,80,3,9,10,10,f
8610516,1696,4/2/2017,8/10/2012,Shared room,1,1,165,1,10,10,10,f
8611602,963,4/2/2017,8/13/2014,Private room,1,1,89,5,10,10,10,t
8612604,552,4/2/2017,9/28/2015,Entire home/apt,1,0,242,1,10,10,10,f
8612715,941,4/3/2017,9/5/2014,Private room,1,1,70,1,10,10,10,f
8613171,795,4/2/2017,1/28/2015,Entire home/apt,1,3,448,63,9,10,9,f
8613175,793,4/3/2017,1/31/2015,Entire home/apt,1,1,239,55,9,10,9,t
8613361,1745,4/3/2017,6/23/2012,Entire home/apt,1,0,180,1,6,10,10,f
8614125,552,4/2/2017,9/28/2015,Entire home/apt,1,1,275,0,NA,NA,NA,f
8614204,1977,4/2/2017,11/3/2011,Entire home/apt,1,3,135,13,10,10,10,f
8614388,584,4/3/2017,8/28/2015,Entire home/apt,1,3,199,41,9,10,9,f
8614461,707,4/3/2017,4/27/2015,Entire home/apt,1.5,3,800,2,10,10,10,f
8614679,553,4/3/2017,9/28/2015,Entire home/apt,1,3,190,4,10,10,10,f
8614751,1752,4/3/2017,6/16/2012,Private room,1.5,1,40,50,8,9,9,f
8614790,553,4/3/2017,9/28/2015,Entire home/apt,2,3,300,0,NA,NA,NA,f
8614862,1427,4/3/2017,5/7/2013,Private room,1,1,45,5,10,10,9,f
8615012,562,4/3/2017,9/19/2015,Shared room,0,1,45,19,10,9,9,f
8615045,1442,4/3/2017,4/22/2013,Private room,2,1,90,2,10,8,8,f
8615062,553,4/3/2017,9/28/2015,Entire home/apt,1,0,209,84,10,10,10,f
8615333,1091,4/3/2017,4/8/2014,Entire home/apt,1,1,190,0,NA,NA,NA,f
8615681,1648,4/3/2017,9/28/2012,Entire home/apt,1,0,150,11,8,8,9,f
8615758,553,4/3/2017,9/28/2015,Private room,1,1,175,0,NA,NA,NA,f
8616102,1106,4/3/2017,3/24/2014,Private room,1,1,150,1,10,10,10,f
8616888,1278,4/3/2017,10/3/2013,Entire home/apt,2,5,360,5,10,10,10,f
8619510,709,4/3/2017,4/25/2015,Entire home/apt,2,3,400,0,NA,NA,NA,f
8620134,1009,4/3/2017,6/29/2014,Private room,1,1,115,53,10,10,10,f
8621113,1583,4/3/2017,12/2/2012,Entire home/apt,1,0,150,2,10,10,10,f
8621133,599,4/3/2017,8/13/2015,Entire home/apt,1,2,125,8,9,10,10,f
8622301,552,4/3/2017,9/29/2015,Private room,1,1,120,83,10,10,10,t
8622803,552,4/3/2017,9/29/2015,Entire home/apt,2.5,3,299,0,NA,NA,NA,f
8622987,1591,4/3/2017,11/24/2012,Entire home/apt,1,1,160,1,10,10,10,f
8623370,552,4/3/2017,9/29/2015,Entire home/apt,1,1,95,13,9,9,10,f
8623922,1159,4/3/2017,1/30/2014,Entire home/apt,1,1,100,2,8,7,9,f
8624079,835,4/3/2017,12/20/2014,Entire home/apt,1,1,130,1,10,10,10,t
8624104,553,4/3/2017,9/28/2015,Private room,1,1,65,0,NA,NA,NA,f
8625398,552,4/3/2017,9/29/2015,Entire home/apt,1,1,210,2,10,10,10,f
8626787,1323,4/3/2017,8/19/2013,Entire home/apt,1,2,355,0,NA,NA,NA,f
8626843,1499,4/3/2017,2/24/2013,Private room,1,1,84,0,NA,NA,NA,f
8626854,1992,4/3/2017,10/20/2011,Private room,1,1,94,58,10,10,10,t
8627197,1727,4/3/2017,7/11/2012,Entire home/apt,1,2,50,0,NA,NA,NA,t
8627561,1012,4/3/2017,6/26/2014,Entire home/apt,1,0,150,27,10,10,10,t
8628309,552,4/3/2017,9/29/2015,Entire home/apt,1,2,195,87,10,10,9,f
8628425,1561,4/3/2017,12/24/2012,Private room,1,1,40,13,9,9,9,t
8628430,1168,4/3/2017,1/21/2014,Private room,1,1,45,0,NA,NA,NA,t
8628860,1370,4/3/2017,7/3/2013,Entire home/apt,1,2,180,1,10,10,10,f
8628970,552,4/3/2017,9/29/2015,Private room,1,1,40,0,NA,NA,NA,f
8629731,916,4/3/2017,9/30/2014,Private room,1,1,49,1,6,10,6,f
8630001,650,4/3/2017,6/23/2015,Private room,1.5,1,80,1,4,8,6,f
8630185,762,4/3/2017,3/3/2015,Private room,1,1,109,15,9,10,10,f
8630560,692,4/3/2017,5/12/2015,Entire home/apt,1,2,199,5,10,10,10,f
8630599,1020,4/2/2017,6/17/2014,Private room,1,1,55,78,9,10,10,f
8630662,552,4/3/2017,9/29/2015,Private room,1,1,99,17,9,10,9,f
8630853,784,4/3/2017,2/9/2015,Entire home/apt,1,1,160,0,NA,NA,NA,f
8631355,972,4/3/2017,8/5/2014,Private room,1,1,80,2,9,9,10,f
8631819,705,4/3/2017,4/29/2015,Shared room,1,1,92,11,10,10,10,f
8632393,1522,4/2/2017,1/31/2013,Private room,1,1,78,23,10,10,10,f
8634024,552,4/3/2017,9/29/2015,Private room,1,1,110,1,10,10,10,f
8634515,858,4/2/2017,11/26/2014,Entire home/apt,1,1,171,7,10,9,10,f
8635191,1386,4/2/2017,6/16/2013,Private room,1,1,55,2,10,10,10,f
8635363,963,4/3/2017,8/14/2014,Entire home/apt,1,0,150,2,9,7,5,f
8635762,552,4/3/2017,9/29/2015,Private room,1,1,49,56,10,9,9,t
8635964,1762,4/3/2017,6/6/2012,Private room,1,1,80,1,8,10,10,f
8636057,672,4/2/2017,5/31/2015,Entire home/apt,1,2,150,23,10,9,9,f
8636411,756,4/3/2017,3/9/2015,Private room,1,1,65,0,NA,NA,NA,f
8636457,1271,4/2/2017,10/9/2013,Private room,1,1,50,1,NA,NA,NA,f
8636811,552,4/3/2017,9/29/2015,Private room,1,1,80,1,10,NA,10,f
8641401,1648,4/3/2017,9/28/2012,Private room,1,1,120,0,NA,NA,NA,f
8642428,551,4/3/2017,9/30/2015,Entire home/apt,1,1,160,8,9,10,9,f
8642982,1107,4/3/2017,3/23/2014,Private room,1.5,1,45,49,10,8,10,t
8643736,1067,4/3/2017,5/2/2014,Entire home/apt,1,1,350,1,10,10,10,f
8643939,695,4/3/2017,5/9/2015,Private room,1,1,94,1,NA,NA,NA,f
8644240,1509,4/3/2017,2/14/2013,Private room,1,1,65,99,10,9,9,t
8644654,1631,4/3/2017,10/15/2012,Private room,1,1,85,2,10,10,10,f
8646618,1229,4/3/2017,11/21/2013,Private room,2,1,67,73,9,9,10,f
8647773,1363,4/2/2017,7/9/2013,Entire home/apt,1,1,149,41,10,10,10,f
8648134,1044,4/3/2017,5/25/2014,Entire home/apt,1,1,130,2,10,10,10,f
8648668,565,4/3/2017,9/16/2015,Private room,1,1,145,0,NA,NA,NA,f
8648818,1759,4/3/2017,6/9/2012,Private room,1,1,45,0,NA,NA,NA,f
8649144,1302,4/3/2017,9/9/2013,Entire home/apt,1,1,150,9,9,9,8,f
8649999,551,4/3/2017,9/30/2015,Private room,1,1,55,6,9,10,10,f
8650076,1284,4/3/2017,9/27/2013,Entire home/apt,1,1,127,3,10,10,10,f
8650318,905,4/3/2017,10/11/2014,Entire home/apt,2,2,500,0,NA,NA,NA,f
8650772,692,4/2/2017,5/11/2015,Entire home/apt,1,2,350,76,9,10,9,t
8650800,1239,4/2/2017,11/10/2013,Private room,1,1,34,0,NA,NA,NA,f
8651391,1564,4/2/2017,12/20/2012,Private room,2,1,80,1,10,10,10,f
8651887,550,4/2/2017,9/30/2015,Private room,1,1,50,50,9,9,10,f
8652556,557,4/2/2017,9/23/2015,Private room,1,1,89,62,10,10,10,t
8652647,988,4/2/2017,7/19/2014,Entire home/apt,1,2,450,83,9,9,9,f
8652653,935,4/2/2017,9/10/2014,Entire home/apt,1,2,200,1,10,10,10,f
8652729,1600,4/2/2017,11/14/2012,Private room,1,1,45,11,10,9,10,f
8652866,557,4/2/2017,9/23/2015,Private room,0,1,50,100,10,10,10,t
8653449,713,4/2/2017,4/20/2015,Private room,1,1,45,1,8,10,10,f
8653471,550,4/2/2017,9/30/2015,Private room,1,1,45,51,9,9,9,f
8653603,911,4/2/2017,10/4/2014,Entire home/apt,1,2,175,11,10,10,10,f
8653639,550,4/2/2017,9/30/2015,Entire home/apt,1,1,175,4,10,9,9,f
8653999,578,4/2/2017,9/2/2015,Entire home/apt,1,1,180,2,10,10,10,f
8654029,960,4/2/2017,8/16/2014,Private room,1,1,59,74,9,8,9,t
8654577,1567,4/2/2017,12/17/2012,Private room,1,1,59,4,9,9,8,f
8662518,839,4/2/2017,12/15/2014,Entire home/apt,1,0,90,38,10,10,10,f
8662610,549,4/2/2017,10/1/2015,Private room,2,1,25,1,10,8,10,f
8662997,550,4/2/2017,9/30/2015,Entire home/apt,1,2,285,21,10,10,9,f
8663101,549,4/2/2017,10/1/2015,Private room,1.5,1,100,34,10,10,10,f
8663660,549,4/2/2017,10/1/2015,Private room,1,1,49,63,10,9,9,f
8663722,549,4/2/2017,10/1/2015,Private room,1,1,55,16,9,10,10,f
8664611,549,4/2/2017,10/1/2015,Entire home/apt,1,0,69,37,10,10,10,f
8664615,550,4/2/2017,9/30/2015,Entire home/apt,1,1,75,1,10,10,10,f
8664721,888,4/3/2017,10/28/2014,Private room,1,1,200,77,10,10,10,f
8664965,572,4/2/2017,9/8/2015,Shared room,1,1,35,41,9,9,10,f
8665047,1016,4/2/2017,6/21/2014,Entire home/apt,1,2,297,7,9,10,9,f
8665205,606,4/2/2017,8/5/2015,Private room,1,1,100,12,9,10,10,t
8665751,2365,4/2/2017,10/11/2010,Entire home/apt,1,2,226,10,9,10,10,f
8665778,913,4/2/2017,10/2/2014,Private room,1.5,1,150,0,NA,NA,NA,f
8666528,594,4/2/2017,8/17/2015,Entire home/apt,1,2,188,34,10,9,9,f
8667280,709,4/2/2017,4/24/2015,Private room,1,3,135,34,10,10,10,f
8667555,949,4/2/2017,8/27/2014,Private room,1,1,40,23,7,7,8,f
8668115,1288,4/2/2017,9/22/2013,Private room,1,1,50,10,9,10,9,f
8668241,1719,4/2/2017,7/18/2012,Private room,1,1,85,4,3,8,6,f
8668701,1166,4/2/2017,1/22/2014,Private room,1,1,50,0,NA,NA,NA,f
8668879,550,4/3/2017,10/1/2015,Shared room,1,1,62,1,6,8,8,f
8668932,1206,4/2/2017,12/13/2013,Entire home/apt,1,1,99,7,10,9,10,f
8669415,744,4/2/2017,3/20/2015,Private room,1,1,40,1,2,8,10,f
8669988,1650,4/2/2017,9/25/2012,Private room,1,1,85,4,8,10,9,f
8670231,549,4/2/2017,10/1/2015,Private room,1,1,70,0,NA,NA,NA,f
8670968,550,4/3/2017,10/1/2015,Private room,1,1,50,0,NA,NA,NA,t
8671663,549,4/2/2017,10/1/2015,Entire home/apt,1,1,120,8,10,10,10,f
8671786,1404,4/2/2017,5/29/2013,Private room,1,1,400,0,NA,NA,NA,f
8672054,620,4/2/2017,7/22/2015,Private room,1,1,65,0,NA,NA,NA,f
8673141,549,4/2/2017,10/1/2015,Entire home/apt,1,1,225,0,NA,NA,NA,f
8676240,774,4/2/2017,2/18/2015,Private room,2,1,45,1,10,8,10,f
8679596,1575,4/2/2017,12/9/2012,Entire home/apt,1,1,260,0,NA,NA,NA,f
8680223,1434,4/2/2017,4/29/2013,Private room,1.5,1,75,1,10,10,10,t
8680417,1145,4/2/2017,2/12/2014,Entire home/apt,1,3,155,3,9,9,10,f
8680648,1144,4/2/2017,2/13/2014,Private room,1,1,120,59,9,10,9,t
8680891,1421,4/2/2017,5/12/2013,Private room,1,1,65,4,8,9,10,f
8681709,1896,4/2/2017,1/23/2012,Shared room,1,1,97,1,10,10,10,f
8681776,1000,4/2/2017,7/7/2014,Private room,1,1,85,4,9,10,9,f
8682447,552,4/2/2017,9/28/2015,Entire home/apt,1,1,183,78,10,10,9,f
8683033,548,4/2/2017,10/2/2015,Private room,1,1,80,5,10,10,10,f
8683432,548,4/2/2017,10/2/2015,Entire home/apt,1,2,237,6,9,10,10,f
8683482,548,4/2/2017,10/2/2015,Private room,1,1,80,0,NA,NA,NA,f
8683610,764,4/2/2017,2/28/2015,Entire home/apt,2,1,250,8,9,10,9,f
8683783,1116,4/2/2017,3/13/2014,Shared room,1,1,105,7,9,9,8,f
8683858,548,4/2/2017,10/2/2015,Private room,1,1,70,2,10,9,9,f
8684074,548,4/2/2017,10/2/2015,Private room,1,1,52,35,8,8,9,t
8684082,548,4/2/2017,10/2/2015,Private room,1,1,105,17,10,10,9,f
8684292,548,4/2/2017,10/2/2015,Entire home/apt,1,1,300,0,NA,NA,NA,f
8684886,548,4/2/2017,10/2/2015,Private room,1,1,120,53,10,10,10,f
8685857,584,4/2/2017,8/27/2015,Private room,2,1,80,1,8,10,10,f
8686040,548,4/2/2017,10/2/2015,Entire home/apt,1,1,125,6,8,8,8,f
8686167,958,4/2/2017,8/18/2014,Entire home/apt,1,1,125,14,9,9,9,f
8686361,847,4/2/2017,12/7/2014,Private room,1,1,50,1,8,10,10,f
8686886,1837,4/2/2017,3/22/2012,Entire home/apt,1,1,300,0,NA,NA,NA,f
8687096,548,4/2/2017,10/2/2015,Private room,1.5,1,60,1,8,10,10,f
8687408,548,4/2/2017,10/2/2015,Private room,2,1,150,9,10,10,10,f
8687556,1099,4/2/2017,3/30/2014,Entire home/apt,1,1,65,21,9,10,10,t
8688438,549,4/3/2017,10/2/2015,Entire home/apt,1,1,300,0,NA,NA,NA,f
8688748,715,4/2/2017,4/18/2015,Private room,1,1,37,35,9,8,10,f
8688783,548,4/2/2017,10/2/2015,Entire home/apt,1,1,275,48,9,10,9,t
8689608,548,4/2/2017,10/2/2015,Entire home/apt,1,1,155,74,10,9,10,f
8690773,1359,4/2/2017,7/13/2013,Private room,1,1,65,2,10,9,9,f
8691258,548,4/3/2017,10/3/2015,Private room,1.5,1,200,1,10,10,10,f
8691711,547,4/2/2017,10/3/2015,Private room,1,1,65,33,10,10,9,f
8693545,587,4/2/2017,8/24/2015,Private room,1,1,68,31,10,10,10,t
8696758,1911,4/2/2017,1/8/2012,Private room,1,1,70,30,10,8,10,f
8697936,2365,4/2/2017,10/11/2010,Private room,1,1,96,2,10,10,10,f
8698671,547,4/2/2017,10/3/2015,Private room,1,1,112,31,9,10,9,f
8698962,1279,4/2/2017,10/1/2013,Private room,1,1,75,1,10,10,10,f
8699290,547,4/2/2017,10/3/2015,Private room,1,1,60,2,8,8,9,f
8700324,547,4/2/2017,10/3/2015,Private room,1,1,75,1,10,10,10,f
8700510,1241,4/2/2017,11/8/2013,Entire home/apt,1,0,275,27,10,10,9,f
8701982,1601,4/2/2017,11/13/2012,Entire home/apt,1,0,178,95,8,10,8,t
8702895,549,4/2/2017,10/1/2015,Private room,1,1,75,0,NA,NA,NA,t
8703319,716,4/2/2017,4/17/2015,Entire home/apt,1,1,125,0,NA,NA,NA,f
8703355,1335,4/2/2017,8/6/2013,Entire home/apt,1,1,200,9,9,10,10,f
8703711,604,4/2/2017,8/7/2015,Entire home/apt,1,1,98,69,9,8,9,t
8703888,726,4/2/2017,4/7/2015,Private room,1,1,50,26,9,9,9,f
8704144,1062,4/2/2017,5/6/2014,Private room,1,1,62,34,9,10,10,f
8704348,1269,4/2/2017,10/11/2013,Entire home/apt,1,1,135,11,9,10,9,f
8704528,547,4/2/2017,10/3/2015,Private room,1,1,45,60,10,9,10,f
8704666,562,4/2/2017,9/18/2015,Private room,1,1,55,8,9,7,8,f
8709326,595,4/2/2017,8/16/2015,Private room,1,1,141,2,8,10,10,f
8712309,901,4/3/2017,10/15/2014,Private room,1,1,90,23,10,9,10,f
8712682,547,4/3/2017,10/4/2015,Entire home/apt,1,0,95,12,10,10,10,f
8712745,902,4/2/2017,10/13/2014,Private room,1,1,107,0,NA,NA,NA,t
8713685,1249,4/2/2017,10/31/2013,Entire home/apt,1,3,600,0,NA,NA,NA,f
8714408,986,4/3/2017,7/22/2014,Private room,1,1,73,19,9,10,9,t
8714485,546,4/2/2017,10/4/2015,Private room,1,1,95,47,9,9,9,f
8714614,546,4/2/2017,10/4/2015,Private room,1,1,120,1,10,10,10,f
8715038,903,4/3/2017,10/13/2014,Private room,1,1,99,14,10,9,10,f
8716577,1395,4/2/2017,6/7/2013,Private room,1,1,55,17,9,10,10,f
8716711,546,4/2/2017,10/4/2015,Entire home/apt,1,2,550,20,9,9,9,t
8717373,1231,4/2/2017,11/18/2013,Entire home/apt,2,2,299,2,8,10,9,f
8718150,691,4/2/2017,5/12/2015,Private room,1,1,71,1,8,8,6,f
8718423,645,4/2/2017,6/27/2015,Entire home/apt,1,0,150,0,NA,NA,NA,f
8719005,546,4/2/2017,10/4/2015,Entire home/apt,1,1,123,10,8,10,9,t
8719522,1756,4/2/2017,6/11/2012,Entire home/apt,1,1,205,7,10,10,9,f
8719788,994,4/2/2017,7/13/2014,Entire home/apt,1,2,175,0,NA,NA,NA,f
8719948,1631,4/2/2017,10/14/2012,Private room,0.5,1,70,13,9,10,9,f
8719984,583,4/2/2017,8/28/2015,Entire home/apt,1,0,75,3,7,8,8,f
8720070,1580,4/2/2017,12/4/2012,Entire home/apt,1,0,155,17,10,10,10,f
8720655,2112,4/2/2017,6/21/2011,Entire home/apt,1,1,96,21,9,10,10,f
8720684,2526,4/2/2017,5/3/2010,Shared room,1,1,100,2,10,10,10,f
8720786,959,4/2/2017,8/17/2014,Entire home/apt,1,1,145,0,NA,NA,NA,f
8720809,699,4/2/2017,5/4/2015,Private room,1,1,55,7,10,10,9,f
8720865,1753,4/2/2017,6/14/2012,Entire home/apt,2,3,350,2,8,9,9,f
8720923,599,4/2/2017,8/12/2015,Private room,1,1,95,20,10,10,10,f
8721152,546,4/2/2017,10/4/2015,Entire home/apt,1,0,200,0,NA,NA,NA,f
8721414,1319,4/2/2017,8/22/2013,Private room,1,1,40,0,NA,NA,NA,f
8721444,546,4/2/2017,10/4/2015,Entire home/apt,1,0,175,6,9,10,10,f
8722224,546,4/2/2017,10/4/2015,Private room,1,1,29,1,8,8,10,f
8722970,1298,4/2/2017,9/12/2013,Entire home/apt,1,0,125,4,10,8,10,f
8723673,656,4/2/2017,6/16/2015,Private room,1,1,85,6,10,10,9,f
8723824,656,4/2/2017,6/16/2015,Private room,1,1,70,19,9,9,8,f
8727973,545,4/2/2017,10/5/2015,Private room,1,1,118,0,NA,NA,NA,f
8729771,1819,4/2/2017,4/9/2012,Entire home/apt,1,0,130,94,9,9,10,f
8729819,1627,4/2/2017,10/18/2012,Private room,1.5,1,90,1,10,10,8,f
8729945,545,4/2/2017,10/5/2015,Shared room,1,1,60,1,6,8,10,f
8729960,2222,4/2/2017,3/3/2011,Private room,1,1,75,6,10,8,9,t
8730247,938,4/2/2017,9/7/2014,Private room,1,1,100,0,NA,NA,NA,f
8731224,545,4/2/2017,10/5/2015,Entire home/apt,1,2,200,1,10,10,10,f
8731667,623,4/2/2017,7/19/2015,Entire home/apt,1,1,63,4,2,2,2,f
8732244,1304,4/2/2017,9/6/2013,Private room,1,1,65,3,9,10,10,t
8732641,1229,4/2/2017,11/20/2013,Private room,1.5,1,30,3,9,9,9,f
8733472,2195,4/3/2017,3/31/2011,Private room,1,1,100,10,10,10,10,f
8733480,546,4/3/2017,10/5/2015,Private room,1,1,60,10,9,10,9,f
8733620,1662,4/3/2017,9/14/2012,Private room,1,1,45,18,9,9,10,f
8734174,549,4/3/2017,10/2/2015,Entire home/apt,1,1,256,62,10,9,10,f
8734314,546,4/3/2017,10/5/2015,Entire home/apt,1,1,100,3,9,9,8,f
8734583,1367,4/3/2017,7/6/2013,Private room,1,1,175,0,NA,NA,NA,f
8734846,587,4/3/2017,8/25/2015,Private room,1,1,125,0,NA,NA,NA,f
8735236,1860,4/3/2017,2/29/2012,Private room,1,1,75,10,10,10,10,f
8735399,910,4/2/2017,10/5/2014,Entire home/apt,1,1,180,3,8,10,10,f
8735633,845,4/3/2017,12/10/2014,Private room,1,1,120,1,8,10,10,f
8736827,546,4/3/2017,10/5/2015,Entire home/apt,1,1,2000,1,10,10,10,f
8736846,2020,4/3/2017,9/22/2011,Entire home/apt,1,1,150,13,10,10,10,f
8736932,916,4/3/2017,9/30/2014,Private room,1,1,170,11,10,10,9,f
8736934,1131,4/3/2017,2/27/2014,Private room,1,1,60,0,NA,NA,NA,f
8737468,1020,4/3/2017,6/18/2014,Private room,1,1,65,0,NA,NA,NA,t
8737487,2276,4/3/2017,1/9/2011,Entire home/apt,1,1,167,6,8,10,9,t
8737645,546,4/3/2017,10/5/2015,Entire home/apt,1,1,117,30,8,10,8,t
8737991,1495,4/3/2017,2/28/2013,Private room,1,1,150,0,NA,NA,NA,f
8738438,1639,4/3/2017,10/7/2012,Entire home/apt,3,2,650,1,10,10,10,f
8738451,1109,4/3/2017,3/21/2014,Entire home/apt,1,1,326,29,10,10,9,t
8739326,1732,4/3/2017,7/6/2012,Entire home/apt,1,1,199,0,NA,NA,NA,f
8739639,1120,4/3/2017,3/10/2014,Private room,1,1,57,2,10,10,10,f
8739642,567,4/3/2017,9/14/2015,Entire home/apt,2,4,704,4,10,10,9,t
8739683,546,4/3/2017,10/5/2015,Private room,1,1,55,31,9,8,9,f
8739868,546,4/3/2017,10/5/2015,Private room,1,1,100,0,NA,NA,NA,f
8740154,546,4/3/2017,10/5/2015,Entire home/apt,1,0,120,30,9,10,9,f
8740241,546,4/3/2017,10/5/2015,Private room,1,1,95,15,9,10,9,f
8740876,545,4/2/2017,10/5/2015,Private room,2,1,70,0,NA,NA,NA,f
8741020,546,4/3/2017,10/5/2015,Entire home/apt,1,1,175,39,9,10,9,t
8741049,546,4/3/2017,10/5/2015,Private room,1,1,65,2,10,9,10,f
8741053,1376,4/3/2017,6/27/2013,Entire home/apt,1,0,96,47,10,9,9,f
8741124,640,4/3/2017,7/3/2015,Private room,1,1,70,16,10,10,10,f
8741297,546,4/3/2017,10/5/2015,Entire home/apt,1,1,125,0,NA,NA,NA,t
8741446,847,4/2/2017,12/7/2014,Entire home/apt,1,3,181,17,10,10,10,f
8741676,546,4/3/2017,10/5/2015,Entire home/apt,1.5,2,280,1,10,10,10,f
8742567,546,4/3/2017,10/5/2015,Entire home/apt,1,1,200,0,NA,NA,NA,f
8742625,546,4/3/2017,10/5/2015,Private room,1,1,89,1,NA,NA,NA,f
8743269,1144,4/3/2017,2/14/2014,Entire home/apt,1,0,95,1,10,10,10,f
8743749,950,4/3/2017,8/27/2014,Private room,1.5,1,35,40,8,8,9,f
8749247,1281,4/3/2017,9/30/2013,Private room,1,1,75,1,2,8,8,f
8749948,753,4/3/2017,3/12/2015,Entire home/apt,1.5,1,335,7,9,9,9,f
8750161,1970,4/3/2017,11/11/2011,Private room,1,1,56,50,10,9,10,t
8750374,545,4/3/2017,10/6/2015,Private room,2,1,160,1,6,10,10,f
8750772,862,4/2/2017,11/22/2014,Entire home/apt,1,2,285,60,9,10,9,f
8750901,545,4/3/2017,10/6/2015,Entire home/apt,1,2,148,1,8,8,8,f
8753832,936,4/3/2017,9/10/2014,Private room,1,1,100,38,10,9,10,f
8754339,958,4/3/2017,8/19/2014,Shared room,1,1,60,0,NA,NA,NA,f
8754560,545,4/3/2017,10/6/2015,Private room,1,1,70,41,10,9,10,f
8755259,1349,4/3/2017,7/24/2013,Private room,2,1,125,19,10,10,10,f
8755583,2358,4/3/2017,10/19/2010,Entire home/apt,1,1,91,5,10,9,10,f
8756017,810,4/3/2017,1/14/2015,Private room,1,1,65,0,NA,NA,NA,f
8756685,1114,4/3/2017,3/16/2014,Private room,2,1,180,0,NA,NA,NA,f
8756867,971,4/3/2017,8/6/2014,Private room,1,1,69,5,10,10,9,f
8757726,665,4/3/2017,6/8/2015,Entire home/apt,1,1,100,15,9,9,10,t
8757920,1324,4/3/2017,8/18/2013,Entire home/apt,1,1,125,3,9,8,8,f
8758534,549,4/3/2017,10/2/2015,Entire home/apt,2.5,3,745,0,NA,NA,NA,f
8760003,545,4/3/2017,10/6/2015,Private room,1,1,35,9,10,10,9,t
8760442,544,4/2/2017,10/6/2015,Private room,1,1,75,39,10,10,10,f
8760775,544,4/2/2017,10/6/2015,Private room,1,1,111,4,7,10,10,f
8760844,583,4/3/2017,8/29/2015,Entire home/apt,1,1,159,5,9,9,9,f
8761031,807,4/3/2017,1/17/2015,Private room,1,1,245,0,NA,NA,NA,f
8761111,664,4/2/2017,6/8/2015,Entire home/apt,1,0,80,66,9,9,9,f
8761214,1181,4/2/2017,1/7/2014,Private room,1,1,52,0,NA,NA,NA,f
8761292,562,4/3/2017,9/19/2015,Shared room,0,1,45,24,10,9,10,f
8761451,544,4/2/2017,10/6/2015,Entire home/apt,1,0,300,0,NA,NA,NA,f
8761546,545,4/3/2017,10/6/2015,Private room,2,1,70,2,10,8,9,f
8761649,1020,4/3/2017,6/18/2014,Private room,1,1,50,2,10,10,10,f
8761854,667,4/3/2017,6/6/2015,Private room,1,1,55,40,9,8,9,t
8762135,1586,4/3/2017,11/29/2012,Entire home/apt,1,2,250,5,10,10,10,f
8762308,1010,4/3/2017,6/28/2014,Entire home/apt,1,1,160,63,9,9,9,f
8762554,545,4/3/2017,10/6/2015,Private room,2,1,90,0,NA,NA,NA,f
8762969,545,4/3/2017,10/6/2015,Private room,1,1,100,1,10,10,10,f
8763502,544,4/3/2017,10/7/2015,Entire home/apt,1,1,150,62,10,9,9,f
8764232,1586,4/3/2017,11/29/2012,Private room,1,1,102,0,NA,NA,NA,f
8764617,742,4/3/2017,3/23/2015,Private room,1,1,65,5,10,10,10,f
8768800,1856,4/3/2017,3/4/2012,Private room,1,1,150,0,NA,NA,NA,f
8770660,1721,4/3/2017,7/17/2012,Entire home/apt,1,2,175,1,8,8,8,f
8772093,1337,4/3/2017,8/5/2013,Entire home/apt,1,1,94,24,10,9,9,f
8772268,1573,4/2/2017,12/11/2012,Entire home/apt,2,3,250,0,NA,NA,NA,f
8772365,1781,4/2/2017,5/17/2012,Private room,1,1,84,17,10,9,10,f
