price,date,bedrooms,bathrooms,sqft,floors,waterfront,yr_built,yr_renovated
699e3,139,4,2.5,2650,2,0,2006,0
1651e3,462,4,3.25,3640,1,0,1924,2000
248e3,448,3,1,1420,1,0,1981,0
429e3,310,3,1,1540,1,0,1959,0
685e3,299,4,1,1550,1.5,1,1930,0
316e3,211,2,1,730,1,0,1927,0
41e4,433,2,1,2020,1,0,1921,0
299e3,219,3,1,1200,1,0,1955,0
559e3,168,2,1,1240,1,0,1938,0
575e3,203,3,2.25,2680,2,0,1978,0
602e3,194,3,2.5,1640,2,0,1998,0
492e3,141,4,2,1640,2,0,1907,1983
293500,450,3,2.5,1610,2,0,2004,0
481e3,202,3,2.75,2290,1,0,1967,0
311100,128,4,2.25,2130,1,0,1977,0
375e3,471,3,1.75,2140,1.5,0,1970,0
1075e3,405,3,3,4020,1.5,0,1999,0
5e5,482,5,2.5,2030,1,0,1968,0
553e3,455,3,1,1380,1,0,1918,0
76e4,339,3,2,1780,1,0,1927,2014
589500,493,4,1.5,1440,1,0,1960,0
84e4,317,5,2.75,2790,1,0,1959,0
2546e3,212,4,3,4190,2.5,0,1928,0
1275e3,187,3,2.5,3870,2,0,1997,0
26e4,334,3,2.5,1850,1,0,1968,0
43e4,196,3,2.25,1550,3,0,2004,0
781e3,427,3,2.5,1920,3,0,2000,0
28e4,451,2,1,790,1,0,1947,0
392e3,181,5,2.25,3740,1.5,0,1958,0
466200,405,3,1.5,1340,1,0,1959,0
641e3,142,3,1.75,1620,1,0,1926,0
35e4,447,3,1,1680,1,0,1951,0
45e4,399,3,2,1610,2,0,1996,0
18e5,139,4,3.5,4460,1,0,1962,1994
185e3,432,3,1.5,1200,2,0,1966,0
29e4,387,2,1,1250,1,0,1958,0
964e3,484,3,2.5,3630,2,0,1999,0
2e6,147,4,3,4260,2,0,2000,0
545e3,161,3,2.5,2180,1,0,1979,0
609950,435,3,2.25,1760,1,0,1979,0
605e3,215,4,2,1820,1,0,1941,0
55e4,250,4,2.5,2120,1,0,1961,0
905e3,384,4,2.75,2730,2,0,2009,0
384200,295,3,2.5,2430,2,0,1986,0
37e4,191,3,1,1170,1,0,1965,0
717500,337,3,1,2090,1.5,0,1931,0
1999e3,485,4,3.25,3910,2,0,1933,0
365500,336,2,1,1140,1,0,1909,0
58e4,392,2,1.5,1460,1.5,0,1912,0
415e3,310,4,1.5,2700,1.5,0,1940,0
272e3,377,2,1,670,1,0,1942,0
6e5,124,3,1.75,1880,1,0,1945,0
744e3,134,4,3,1980,2.5,0,1941,2005
83e4,153,3,3,2080,1.5,0,2004,0
322e3,301,3,3.25,1380,3,0,2000,0
27e4,259,3,2.5,1808,1,0,2005,0
272450,429,3,1,1350,1.5,0,1954,0
605e3,462,3,3,1760,2,0,2008,0
51e4,495,3,1.75,1950,1,0,1962,0
1125e3,477,4,3.5,3170,2,0,1999,0
1688e3,162,4,2.5,3000,2,0,1937,1994
162e3,371,4,1,1460,1,0,1975,0
337500,490,3,1.75,1350,1,0,1973,0
312e3,454,3,2.25,1470,1,0,1973,0
74e4,224,4,3,3350,2,0,2004,0
7e5,428,4,3,3350,2,0,2004,0
328e3,267,4,1,1360,1,0,1948,0
241e3,408,3,1,1020,1,0,1981,0
265e3,211,3,2.25,1840,1,0,1980,0
246e3,450,5,1.75,2030,1,0,1958,0
271e3,272,4,1.75,1490,1,0,1940,0
27e4,175,2,1,2060,1,0,1962,0
395e3,320,4,2,2240,1.5,0,1944,1992
34e4,211,3,2,1460,1,0,1957,2014
34e4,288,3,1.75,2140,1,0,1948,0
335e3,429,2,2.25,1420,2,0,2007,0
435e3,175,2,1,1060,1.5,0,1943,0
527950,281,4,1.75,1760,1,0,1926,0
6e5,422,2,2.25,2320,2,1,1976,0
667e3,196,3,1.75,1770,1,0,1963,0
1148e3,225,10,5.25,4590,1,0,2008,0
417e3,462,3,2.5,2040,2,0,2000,0
451e3,433,4,1.75,1260,1,0,1943,0
58e4,413,2,1,1650,1,0,1943,0
57e4,350,4,2.25,2380,2,0,1977,0
75e4,160,5,3.25,2750,2,0,1937,1997
685e3,146,3,2.5,2810,2,0,2001,0
275e3,359,3,2,1340,1,0,1944,0
739888,168,3,2.5,2420,2,0,1989,0
715e3,146,2,2.5,2160,1,0,2002,0
8e5,448,4,2,2450,1,0,1913,1980
35e4,327,3,1.5,1870,1,0,1923,0
22e4,327,3,1,1000,1,0,1933,0
452500,281,3,2.5,2240,2,0,2002,0
28e4,439,4,2.5,2200,2,0,2008,0
248e3,295,1,1,790,1,0,1918,0
305e3,471,2,1,890,1,0,1949,0
435010,435,3,1,1270,1,0,1954,0
678100,198,3,1.75,1850,1.5,0,1931,0
325e3,128,3,2.25,1352,3,0,2007,0
529950,194,3,2,1540,1,0,1968,0
44e4,356,3,1.75,1640,1,0,1951,0
585e3,439,3,1,1350,1.5,0,1928,0
462608,231,3,2.5,2010,2,0,2014,0
350500,461,3,1.75,2080,1,0,1974,0
21e4,313,3,1,1040,1,0,1956,0
51e4,401,3,2.5,1890,2,0,1993,0
28e4,490,3,2.25,1810,1,0,1959,0
385e3,426,3,1.75,1930,1,0,1963,1998
349e3,175,3,1,1010,1,0,1947,0
252e3,237,3,2.25,1740,1,0,1981,0
11e5,302,4,2.5,2910,2,0,1932,0
375e3,344,3,2.25,1330,2,0,1985,0
336e3,194,4,2.25,2210,2,0,1967,0
732e3,182,3,3.75,2670,2.5,0,1977,0
2e5,217,2,1,1000,1,0,1949,0
681716,147,4,2.5,3150,2,0,2006,0
235e3,420,3,1.75,1520,1,0,1971,0
257500,281,3,1,1690,1,0,1955,0
315e3,271,3,1,1070,1,0,1955,0
299950,139,3,1,910,1,0,1950,0
53e4,191,4,2.25,2130,1,0,1969,0
766500,257,2,1.75,2230,1,0,1947,0
86e4,132,4,2.5,3560,1,0,1986,0
69e4,395,3,2.5,2590,2,0,1944,2007
551e3,441,4,1.75,2040,1,0,1962,0
53e4,324,3,2.75,2100,1,0,1955,0
568e3,474,3,1,1340,1.5,0,1953,0
749950,139,3,2.5,2770,2,0,1992,0
535e3,278,3,2.5,2400,1,0,1983,0
234300,463,3,1,1140,1,0,1963,0
19e4,232,2,1,930,1,0,1946,0
525e3,282,4,1.75,1820,1,0,1960,0
61e4,309,4,1,1390,1.5,0,1926,0
52e4,275,3,2.5,1480,3,0,2006,0
375e3,476,2,1,760,1,0,1942,0
6e5,147,3,1.75,1580,1,0,1967,0
664e3,295,4,2.5,1870,1,0,1974,0
698e3,488,2,1,1510,1,0,1923,0
418e3,238,3,2,1250,3,0,2001,0
271675,229,3,1.75,2140,1,0,1974,0
45e4,491,3,1,1540,1,0,1968,0
759e3,128,3,2.25,2950,1.5,0,2006,0
599950,379,6,3,2020,1,0,1994,0
81e4,386,4,2.75,2820,1.5,0,1927,0
331292,209,3,1.75,1660,1,0,1972,0
348e3,460,3,1.75,1830,1,0,1919,0
435e3,261,2,1,720,1,0,1920,0
53e4,414,3,2.5,2160,2,0,1992,0
227e3,264,3,1.75,1510,2,0,1989,0
285e3,275,3,1.5,1870,1,0,1953,0
74e4,440,4,2.25,2860,1,0,1977,0
246e3,434,3,1,990,1.5,0,1939,0
26e4,412,3,1,1910,1,0,1954,0
366e3,222,3,2,1350,1,0,1977,0
594950,298,4,3.25,2557,2,0,1948,1993
608e3,450,3,2.75,2610,2,0,1946,0
313100,462,3,2,1720,1,0,1905,0
185e3,275,3,1.75,1170,1,0,1967,0
455e3,488,2,1,1140,1,0,1907,0
235e3,191,3,2.5,2350,1,0,1966,0
23e4,302,3,1,1020,1,0,1967,0
77e4,323,4,2.25,2730,1,0,1955,0
24e4,274,4,2.25,1830,2,0,1991,0
461e3,414,3,2.5,1690,2,0,2002,0
158e4,450,4,2.5,2900,1,0,1963,0
1822500,281,4,4.5,6380,2,0,2006,0
452e3,326,3,2.5,1690,2,0,2004,0
765e3,275,4,2.5,2660,2,0,2003,0
105e4,476,4,4,4550,1,0,1989,0
546e3,489,3,3,1530,1,0,1983,0
781e3,386,3,2.5,2070,1.5,0,1931,0
538e3,384,4,1.75,1880,1,0,1965,0
79e4,230,4,2.5,2240,1,0,1975,0
696500,293,4,2.75,2540,1.5,0,1925,0
276e3,484,3,2,1370,1,0,1988,0
269e3,244,2,1,770,1,0,1953,0
2415e3,394,5,4.75,7880,2,0,1996,0
829e3,366,4,2.75,2970,1,0,1973,0
122e3,429,2,1,740,1,0,1942,0
352500,232,3,1.5,1360,1,0,1955,0
249e3,293,4,2,1280,1,0,1959,0
36e4,341,4,2,1920,1,0,1962,0
629500,488,3,2,2020,1,0,1994,0
114e4,175,4,2.25,3310,2,0,1924,1956
155e4,289,2,2.25,2950,1,0,1942,1986
275e3,198,3,1.5,1320,1,0,1959,0
697e3,251,4,2.5,3160,2,0,2005,0
379500,126,2,1,1640,1,0,1978,0
72e4,313,3,2.75,2440,1,0,1980,0
675e3,132,4,2.5,3000,2,0,2006,0
1169e3,301,5,2.5,2810,2.5,0,1907,0
11e5,139,3,2,2390,2,0,1939,0
52e4,162,4,1,2080,1.5,0,1926,0
415e3,275,3,1.75,2650,1.5,0,1962,0
415e3,177,3,2.5,1060,2,0,2000,0
45e4,461,3,2.25,1940,1,0,1963,0
485e3,481,2,1,1080,1,0,1948,0
294e3,481,3,2.25,1700,2,0,1984,0
1037e3,189,4,3.5,4440,2,0,2003,0
69e4,208,3,1,1580,2,0,1905,0
716500,281,5,2.75,3630,2,0,2000,0
481e3,245,2,2.25,1290,3,0,2007,0
575e3,473,4,2.75,1960,1,0,1968,0
785e3,226,3,2,2090,1.5,0,1920,0
48e4,448,3,1.75,1960,1,0,1970,0
72e4,230,3,2.25,2120,2,0,1981,0
536e3,496,3,2.75,2290,2,0,1984,0
324900,163,4,2.5,1880,2,0,2000,0
265e3,226,2,1,770,1,0,1943,0
545e3,181,3,2.5,1530,1.5,0,1928,0
465e3,379,2,1.5,1450,1,0,1940,0
292500,373,3,2.25,1690,2,0,1987,0
86e4,182,4,1.75,1880,1.5,0,1924,0
1045e3,349,4,3.25,4160,2,0,1995,0
495e3,162,4,2.5,2140,2,0,2003,0
342e3,491,2,2,1320,3,0,1997,0
32e4,175,4,2.5,2000,2,0,1997,0
444e3,266,3,2,1460,2,0,1987,0
804100,175,4,2.5,3070,2,0,2005,0
432e3,261,3,2.5,1660,1,0,1970,0
23e4,363,6,1.5,1810,1.5,0,1905,0
935e3,238,4,3.5,3510,2,0,2001,0
634950,218,3,3,2180,1.5,0,1930,0
78e4,376,6,4,3300,1,0,1963,0
611e3,138,4,2.5,2460,2,0,1998,0
475999,324,4,1.75,1880,1.5,0,1944,0
565e3,349,3,2,2290,1,0,1979,0
63e4,219,4,2.5,2290,2,0,1977,0
84e4,167,4,3.5,3860,2,0,1996,0
79e4,310,3,2.5,2640,1.5,0,1996,0
45e4,189,5,2.5,2850,1,0,1925,1968
1272e3,356,4,3.25,3020,1.5,0,1927,0
52e4,476,3,2,1510,1,0,1925,0
446800,289,4,2,2410,1,0,1958,0
652e3,393,3,1,1470,1,0,1948,0
117e4,141,3,2.75,2890,2,0,1987,0
745e3,160,4,3.25,3490,2,0,2006,0
594e3,175,3,2.25,1270,2,0,2014,0
257e3,433,2,1,1000,1,0,1929,0
485e3,181,4,1.75,1430,2,0,1900,0
33e4,490,3,1,1060,1,0,1943,0
381e3,211,3,2,1680,1,0,1996,0
849900,163,2,2,2280,2,0,1990,0
793e3,456,4,2.5,2450,1.5,0,1930,0
92e4,208,3,2.25,3650,2,0,1947,0
455e3,476,2,1,830,1,0,1947,0
975e3,132,4,2.5,3490,2,0,2000,0
375e3,336,2,1.5,1050,2,0,2007,0
4e5,434,2,2.5,1170,2,0,2001,0
447e3,406,3,1,1220,1,0,1965,0
47e4,303,3,1.75,1310,1,0,1987,0
665e3,287,4,2.5,3130,2,0,2004,0
295500,245,3,1.75,1590,1.5,0,1933,1989
2e5,379,4,2.5,1720,2,0,1994,0
62e4,253,3,2.25,2520,2,0,2005,0
434900,240,3,2,1520,1,0,1983,0
1328e3,447,4,2.25,3260,2,0,1907,0
165e4,373,4,3.25,3910,2,0,2006,0
852500,247,4,2.5,3480,2,0,2000,0
79e4,342,3,2.5,3040,2,0,1983,0
565e3,436,4,1.75,2030,1,0,1966,0
1127500,448,6,3.25,3870,2,0,1989,0
289950,355,3,2.5,1870,2,0,2004,0
85e4,308,2,2,2640,1,0,1963,0
505e3,131,4,1.75,1940,1,0,1922,0
372e3,300,3,2.5,1710,2,0,1981,0
207e3,295,4,2,1690,1.5,0,1967,0
78e4,132,3,1.75,2340,1,0,1967,0
4e5,173,4,1.75,1700,1.5,0,1965,0
440250,418,3,1.5,1850,1,0,1948,0
585e3,426,2,2,1370,1,0,1949,0
85e4,260,4,2.5,2900,2,0,1993,0
57e4,267,3,3,2400,2,0,1991,0
869e3,170,4,3,3740,2,0,1988,0
551e3,266,4,2.75,2170,2,0,2014,0
172380,436,3,1,970,1,0,1962,0
355e3,449,3,2.5,2620,1,0,1964,0
728935,420,4,2.5,2980,2,0,1993,0
85e4,429,3,2.5,2340,2,0,1981,0
515e3,356,5,1.75,1880,2,0,1922,0
215e3,338,2,1,1480,1,0,1925,0
22e4,166,4,2.5,2240,1,0,1988,0
845e3,204,4,2.5,2940,2,0,2004,0
39e4,418,1,1,710,1,0,1928,0
135e3,436,4,1,1460,1.5,0,1940,0
439e3,455,3,1,1530,1,0,1949,0
585e3,188,4,2.5,2630,2,0,1999,0
62e4,432,5,1,2230,1.5,0,1923,0
477e3,244,3,1,960,1,0,1906,0
399500,286,2,1.5,1180,2,0,2006,0
5e5,269,2,1,1760,1,1,1951,0
432500,251,3,2.5,1340,2,0,1984,0
94e4,300,4,2.25,2800,1,0,1965,0
3168750,239,5,3.5,4330,1,0,2008,0
108e4,131,3,2.5,3720,2,0,1982,0
229999,226,4,2,1670,1,0,1977,0
233e3,222,3,1,1100,1,0,1955,0
6e5,176,3,2.5,3240,2,0,2004,0
334e3,492,4,1.5,1680,1,0,1965,0
332500,196,3,1,1030,1,0,1950,0
249900,176,3,2.5,1630,1,0,1978,0
31e4,295,3,2,2610,1,0,1918,0
2e5,308,2,1,1250,1,0,1928,0
31e4,205,4,1.75,1480,1,0,1969,0
23e4,187,3,1,1390,1,0,1954,0
42e4,292,4,2.5,1940,2,0,1997,0
785e3,284,4,2.5,2960,2,0,2005,0
1775e3,286,3,2.25,4320,1,0,1972,0
265e3,126,5,1.5,1500,1,0,1920,0
295e3,265,2,1,840,1,0,1951,0
896e3,413,4,2.5,3560,2,0,1992,0
415e3,376,4,2.75,2390,1,0,1989,0
25e4,407,3,1.75,1200,1,0,1955,0
1475e3,475,3,2.5,2570,2,0,1984,0
635e3,461,5,2.25,2180,1,0,1966,0
905e3,455,3,2.5,3450,2,0,1987,0
528e3,201,3,2.5,2020,2,0,2003,0
53e4,236,3,2.5,2480,2,0,1992,0
31e4,218,3,1.5,1140,2,0,1988,0
252e3,390,3,1,1530,1,0,1960,0
334500,222,3,2,1700,1,0,1961,0
37e4,490,3,1,2150,1,0,1951,0
311e3,352,3,2,1190,1.5,0,1918,0
26e4,468,3,2.75,1730,2,0,1975,0
217500,181,3,1.75,1400,1,0,1984,0
29e4,413,3,2.5,2200,2,0,2003,0
5e5,279,3,1.5,960,1,0,1944,0
423500,474,3,2,1770,1,0,1984,0
715e3,357,4,2.5,2970,2,0,2005,0
299e3,208,3,2.5,1590,2,0,1994,0
635e3,180,3,2.5,3350,2,0,2005,0
806e3,237,4,2.5,3370,2,0,1999,0
289950,150,3,2.5,1960,2,0,2004,0
28e4,282,3,1.75,1360,1,0,1981,0
479950,453,3,2.5,2780,2,0,2004,0
394e3,177,4,2.5,3000,2,0,2002,0
682e3,393,4,2.5,3600,2,0,1979,0
409950,204,2,1,990,1,0,1918,0
1e6,253,4,3.5,2990,2,0,1925,0
436e3,384,4,1,1200,1.5,0,1908,0
279e3,251,3,1,1530,1,0,1952,0
39e4,195,1,1.75,1440,1,0,1923,0
635e3,349,3,1.75,1940,1,1,1955,0
304400,198,4,2.75,2140,2,0,1990,0
78e4,448,5,1.75,2330,1.5,0,1927,0
52e4,273,4,3.5,2734,2,0,1974,0
58e4,442,3,1.75,1950,1,0,1978,0
274e3,250,3,1.75,1440,1,0,1981,0
315e3,404,3,2.25,1530,1,0,1980,0
39e4,217,4,1.75,1910,1,0,1971,0
34e4,253,5,2,1750,1,0,1956,0
502e3,181,3,2.25,1600,2,0,1983,0
26e4,217,3,1.75,1750,1,0,1968,0
399e3,149,2,1,940,1,0,1911,1955
312500,134,2,1,880,1,0,1919,0
37e4,132,3,1.75,1650,1,0,1951,0
124e4,169,4,3.5,3820,2,0,1990,0
23e4,415,3,1.5,1900,1,0,1967,0
1275e3,275,4,1.75,3720,1,0,1947,0
294350,231,3,1,1410,1.5,0,1925,0
208950,285,3,1,960,1,0,1956,0
515e3,309,2,1.75,1930,1,0,2005,0
965e3,462,4,2.5,3420,2,0,1994,0
925e3,449,4,2.75,3010,2,0,1923,2009
654500,441,4,1,1780,1.5,0,1947,0
364e3,225,4,2.5,2080,1,0,1969,0
15e4,447,2,1,1250,1,0,1951,0
349950,133,5,3,2257,1,0,2005,0
585e3,236,3,1.5,1670,1.5,0,1912,0
801501,440,4,2.25,2250,2,0,1980,0
61e4,282,3,1.75,1650,1,0,1992,0
382e3,140,5,2.25,2880,2,0,1990,0
495e3,334,4,3,3620,2,0,1980,0
447500,306,3,1.75,1950,1,0,1953,0
575e3,415,4,2.5,2280,1,0,1966,0
565e3,279,2,1.75,1740,1.5,0,1907,0
348580,141,3,1,1220,1,0,1966,0
459e3,288,4,1.75,2260,1,0,1978,0
375e3,456,4,2,1790,2,0,1988,0
31e4,246,4,2.5,2440,2,0,1999,0
21e4,321,3,1.5,1400,1,0,1964,0
384205,253,3,2.75,1810,2,0,2014,0
18e4,141,2,1,1400,1,0,1922,0
31e4,357,2,1,1400,1,0,1922,0
427500,398,4,2.5,2010,2,0,2000,0
78e4,146,3,3,2520,1.5,0,1925,2006
1762e3,232,3,2.25,3060,2,0,1988,0
339950,426,4,2.5,2150,2,0,2010,0
82e4,181,3,2.25,2880,2,0,1989,0
398e3,266,2,2,1300,1,0,2006,0
492e3,152,3,1.75,2770,1,0,1978,0
24e4,372,4,1.5,1780,1,0,1950,0
599950,159,4,3.5,3730,2,0,1991,0
105500,196,2,1,930,1,0,1932,0
445e3,439,2,1,930,1,0,1932,0
390500,253,2,1.75,1460,1,0,1966,0
255e3,419,3,2,1310,1,0,1994,0
675750,176,4,2.5,2770,2,0,1989,0
164e4,181,3,3.25,3140,2,0,1913,0
353500,272,4,2.5,1770,2,0,2004,0
765e3,292,3,1,1220,1,0,1954,0
563500,426,4,2.5,2190,2,0,1999,0
439e3,385,4,2,1800,1,0,1942,0
975e3,163,5,2.75,3100,1,0,1973,0
469900,460,3,2.5,2270,2,0,2007,0
252e3,477,3,1,1300,2,0,1947,0
495e3,162,3,2,1769,1,0,1955,2009
57e4,335,6,2.5,3370,1,0,1964,0
327e3,223,4,2.5,1630,2,0,1999,0
898e3,286,2,2.25,2470,1,0,1954,0
3e5,373,4,2.5,2600,2,0,2003,0
418500,467,3,2,1800,1,0,1978,0
45e4,448,4,2.5,2240,2,0,2001,0
403e3,121,3,2,1960,1,0,1957,0
44e4,162,3,1,1710,1.5,0,1926,0
35e4,483,4,1.75,2140,1,0,1965,0
24e4,134,3,2,1400,1,0,1948,0
46e4,166,2,1,890,1,0,1919,0
825e3,261,4,1,1820,2,0,1923,0
267500,421,3,2.25,1860,1,0,1976,0
201e3,246,3,1,1220,1,0,1972,0
479500,167,3,2.75,2300,2,0,2008,0
21e4,456,2,1,1520,2,0,1978,0
445e3,158,2,1,1440,1,0,1915,0
265e3,194,3,1.75,1170,1,0,1952,0
399e3,314,3,1.75,1170,1,0,1952,0
785e3,282,4,2.25,3200,2,0,1972,0
831500,173,5,2.5,4470,2.5,0,1984,0
36e4,457,4,2.5,2570,2,0,2009,0
655e3,477,3,2.5,2370,2,0,1990,0
449950,488,4,1.5,1800,1.5,0,1958,0
612e3,483,5,2.5,2300,1,0,1975,0
575e3,209,3,2.5,3240,2,0,2001,0
557e3,407,3,2.5,2280,1,0,1995,0
375e3,392,4,1.75,1870,1,0,1943,0
369e3,422,3,2.25,1820,1,0,1969,0
33e4,474,5,2.75,2390,1,0,1966,0
1031e3,481,4,1.75,2110,1,0,1941,0
55e4,449,2,1,980,1,0,1910,0
338e3,313,3,1.75,1250,1,0,1947,0
19e5,211,4,2.5,3680,2,0,1946,1982
235e3,231,3,1,2230,1,0,1966,0
349950,328,1,1,1230,1.5,0,1918,0
3e5,209,5,2.5,2093,1.5,0,1963,0
431e3,306,3,1.75,1660,1,0,1967,0
28e4,465,5,2.5,1630,1,0,1975,0
295e3,449,4,2.5,1677,2,0,2011,0
445e3,477,4,2.5,2990,2,0,2003,0
55e4,237,5,1,2150,1.5,0,1900,2000
515e3,237,4,2.5,2890,2,0,2003,0
555e3,139,3,2.5,3050,1,0,1987,0
265e3,250,3,2.5,1410,2,0,2006,0
597e3,266,4,2.5,2280,2,0,1921,0
661e3,226,2,1,1260,1,0,1939,0
362764,195,3,2,1460,2,0,2008,0
427e3,232,4,2.5,1600,1,0,1950,0
405e3,338,3,1.75,2020,1,0,1965,0
157e3,357,3,1.5,1170,1,0,1960,0
246500,442,3,1.5,1170,1,0,1960,0
386500,372,2,1.5,1280,1,0,1984,0
3e5,156,4,2.5,2680,2,0,1999,0
24e4,310,3,1.75,1770,1,0,1978,0
818500,251,5,3.5,4790,2,0,2005,0
249e3,220,3,1.75,1300,1,0,1964,0
58e4,271,4,2.25,2610,1,0,1977,0
234e4,474,4,2.5,4500,1,0,1988,0
333e3,268,4,2.5,2100,2,0,1997,0
23e4,234,2,2,1340,1,0,1992,0
360500,408,3,1,970,1,0,1974,0
265e3,202,3,1.75,2200,1,0,1962,0
49e4,297,2,1,990,1,0,1941,0
6e5,490,2,1.75,1180,1,0,1925,0
307500,257,3,1,980,1,0,1969,0
67e4,350,4,2.25,2370,1,0,1976,0
247200,293,3,1.5,1910,1.5,0,1922,1967
26e5,349,4,4.5,5270,2,1,1979,0
44e4,231,3,1.75,1430,1,0,1961,0
7e5,490,4,2.5,2490,2,0,1987,0
756100,434,4,2,2000,1.5,0,1917,0
555e3,292,4,2.75,2600,1,0,1978,0
83e4,478,5,3.5,2880,2,0,2001,0
18e4,345,3,1,1010,1,0,1990,0
775e3,278,5,3.5,3290,2,0,2004,0
22e4,216,4,1.75,1530,1.5,0,1938,0
65e4,204,4,2.75,2020,1,0,1967,0
41e4,357,3,1.75,1340,1,0,1961,0
339995,293,4,2.5,2180,2,0,2000,0
116e4,414,5,1.75,2870,1,0,1966,0
44e4,203,3,2.75,2070,2,0,1929,0
275e3,210,2,1.75,930,1,0,1923,2006
766e3,240,3,2.5,2270,2,0,1988,0
231500,190,3,2.25,1630,1,0,1973,0
472e3,362,3,2,2770,2,0,2004,0
1325e3,219,4,2.5,4010,2,0,1990,0
265e3,429,4,1.75,1970,1,0,1955,0
325e3,316,2,1,790,1,0,1948,0
364500,209,3,1.75,1740,1,0,1954,0
322500,393,2,1,1130,1,0,1947,0
338900,470,3,1.75,1180,1,0,1929,0
91e4,163,5,2.5,2350,2,0,1993,0
1015e3,478,5,2.5,2350,2,0,1993,0
459950,163,3,1.75,1850,1,0,1919,1934
584950,286,4,3,3220,1.5,0,2009,0
252e3,356,3,1.75,2050,1,0,1987,0
27e4,483,3,2.5,1430,1,0,1992,0
75e4,302,4,2.5,3210,2,0,2005,0
775e3,334,3,1.75,3520,1,0,1960,0
325e3,413,3,2.5,2260,2,0,2004,0
81e4,298,5,3.25,3290,2,0,2012,0
409e3,195,2,2.25,1640,2,0,1974,0
4e5,166,4,1.75,1580,1,0,1947,0
53e4,496,4,2.25,1940,2,0,1962,0
58e4,436,3,2.25,1580,2,0,1987,0
491300,128,3,1.75,1750,1,0,1987,0
272e3,364,4,2.75,1810,1,0,1980,0
599950,455,3,2.5,1970,1,0,1985,0
464e3,421,3,2.5,1770,2,0,1992,0
471001,173,3,1.75,1800,1,0,1905,0
23e4,320,3,1.5,1500,1,0,1980,0
358e3,194,3,1,940,1,0,1959,0
51e4,231,3,2.25,2340,1,0,1929,0
86500,202,3,1,840,1,0,1960,0
199950,457,3,1,840,1,0,1960,0
1712500,166,3,3.25,2940,3,0,1978,0
85e4,436,3,2.75,3180,2,0,1918,0
542e3,265,4,2.5,2020,1.5,0,1928,0
102500,181,2,1,820,1,0,1937,0
718e3,455,3,1.75,4060,1,0,1995,0
625e3,355,4,2.25,2660,1,0,1977,0
35e4,142,3,1,1010,1,0,1947,0
216e3,404,2,1,710,1,0,1918,0
34e4,247,3,1,980,1.5,0,1946,0
505e3,317,3,1,1100,1.5,0,1908,0
372e3,497,5,2.5,2840,2,0,2003,0
263850,246,4,2.25,2300,2,0,1978,0
135e4,245,4,3.25,5370,2,0,1990,0
325e3,322,4,2.5,2280,2,0,1987,0
289e3,299,2,1,1010,1,0,1924,0
364e3,421,3,2.25,1420,1,0,1987,0
61e4,233,4,2.5,2100,1,0,1980,0
531500,175,4,2.75,3110,1,0,1958,1972
402500,484,3,2.25,2160,2,0,1979,0
375e3,154,2,1,820,1,0,1922,0
537500,390,5,2.5,4340,1,0,1979,0
375e3,211,3,1.75,2100,1,0,1962,0
293550,231,4,1.75,1250,1,0,1979,0
585e3,384,6,3,3870,2,0,1976,0
225e3,223,2,2.5,1360,2,0,2003,0
185e3,372,4,1,1400,1.5,0,1957,0
402e3,167,3,1.5,1450,1,0,1968,0
585e3,463,5,1.75,1880,1,0,1963,0
549e3,167,2,2.5,1380,3,0,2006,0
181e4,468,3,2.25,2910,1.5,0,1923,0
345e3,460,3,1.75,1380,1,0,1967,0
302500,320,3,2.25,3100,1,0,1963,0
218500,286,4,1.75,1400,1,0,1964,0
705e3,273,2,2,1650,1.5,0,1916,0
191e3,482,3,1,840,1,0,1969,0
695e3,160,3,2.5,2550,2,0,2001,0
35e4,456,2,2.75,2820,2,0,1947,0
48e4,218,3,1.75,1710,1,0,1979,0
22e4,425,3,1,820,1,0,1977,0
535e3,301,4,2.25,2620,2,0,1977,0
1e6,138,2,1.75,2430,1,0,1951,0
592e3,328,3,1.75,1560,1,0,1940,0
775e3,327,4,2.5,3060,2,0,2004,0
32e4,259,3,2.5,1680,2,0,2003,0
76e4,440,3,3.25,3320,2,0,1989,0
64e4,202,3,2.5,2390,2,0,1990,0
253200,486,3,1,1360,1,0,1953,0
228e3,196,2,1,1800,1,0,1954,0
325e3,307,3,1,1160,1,0,1968,0
53e4,155,4,3.25,4160,2,0,1973,0
3e5,406,4,2.25,1660,2,0,2011,0
418e3,124,3,2,1410,1.5,0,1930,0
415e3,350,4,1.75,2230,1,0,1955,0
384e3,139,3,2.5,1700,2,0,2003,0
325e3,163,3,2.5,2070,2,0,1997,0
6e5,355,3,1.75,2300,1,0,1955,0
76e4,282,4,2.25,3040,1,0,1978,0
168e3,149,2,1.5,1220,1.5,0,1976,0
405e3,292,3,1,960,1,0,1943,0
479e3,488,3,1,1480,1,0,1956,0
549e3,237,3,2,1560,1,0,1915,0
215e3,342,3,1.5,1100,1,0,1967,0
55e4,393,2,1.5,900,1,0,1940,0
389e3,182,4,1.75,2400,1.5,0,1927,0
447500,202,3,2.5,2320,2,0,1990,0
54e4,285,5,3,2570,1,0,2009,0
273500,482,4,2.75,1300,1,0,1983,0
257e3,289,5,2.75,2930,2,0,2002,0
199e3,143,2,1,720,1,0,1943,0
339100,427,4,2.5,2350,2,0,1992,0
435e3,356,4,2.5,2940,2,0,1991,0
4e5,191,3,2.5,2020,1,0,1910,0
356e3,327,2,1,1430,1,0,1991,0
